second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
107.0;2;0;10;0.18518518;0.18518518;0.14406581;0.14406581;0.03273773193359375;760;0.16054077;0.16054077;0;0;10;0;1
107.0;3;2;14;0.25925925;0.25925925;0.20221588;0.20221588;0.04595184326171875;1064;0.22475708;0.22475708;0;0;14;0;1
108.0;8;11;30;1.0;1.0;1.0;1.0;0.9408645629882812;2910;1.0;1.0;30;0;0;0;1
109.0;2;11;30;1.0;1.0;1.0;1.0;1.3365402221679688;2910;1.0;1.0;30;0;0;0;1
111.0;1;11;30;0.33333334;1.0;0.104259305;1.0;0.11431121826171875;2910;0.33333334;1.0;30;0;0;0;1
111.0;9;11;30;0.33333334;1.0;0.08202688;1.0;0.089935302734375;2910;0.33333334;1.0;30;0;0;0;1
111.0;10;11;30;0.33333334;1.0;0.81371385;1.0;0.8921661376953125;2910;0.33333334;1.0;30;0;0;0;1
112.0;4;11;30;0.33333334;1.0;0.21424666;1.0;0.21526336669921875;2910;0.33333334;1.0;30;0;0;0;1
112.0;5;11;30;0.33333334;1.0;0.09672423;1.0;0.0971832275390625;2910;0.33333334;1.0;30;0;0;0;1
112.0;0;11;30;0.33333334;1.0;0.6890291;1.0;0.6922988891601562;2910;0.33333334;1.0;30;0;0;0;1
113.0;1;0;7;1.0;1.0;1.0;1.0;0.02275848388671875;532;1.0;1.0;0;0;7;0;1
115.0;3;11;30;1.0;1.0;1.0;1.0;1.0089187622070312;2910;1.0;1.0;30;0;0;0;1
116.0;1;0;22;0.63414633;0.2682927;0.69890004;0.05099809;0.0725860595703125;1672;0.6115857;0.22317138;0;0;22;0;1
116.0;10;11;30;0.36585367;0.73170733;0.30109993;0.9490019;0.428558349609375;2910;0.38841432;0.77682865;30;0;0;0;1
116.0;1;11;30;0.63414633;0.73170733;0.69890004;0.9490019;0.9221649169921875;2910;0.6115857;0.77682865;30;0;0;0;1
117.0;9;11;30;1.0;1.0;1.0;1.0;2.6727371215820312;2910;1.0;1.0;30;0;0;0;1
120.0;10;11;30;0.33707866;0.6741573;0.46154243;0.7838289;0.20464324951171875;2910;0.36266202;0.72532403;30;0;0;0;1
120.0;4;11;30;0.33707866;0.6741573;0.32228646;0.7838289;0.1428985595703125;2910;0.36266202;0.72532403;30;0;0;0;1
