second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
101.0;13;12;35;0.20467836;0.20467836;0.13516647;0.13516647;0.11299896240234375;2660;0.18257944;0.18257944;0;0;35;0;0
101.0;12;3;3;0.01754386;0.01754386;0.0;0.0;0.0;228;0.015649667;0.015649667;0;0;3;0;0
102.0;3;17;28;0.17610063;0.17610063;0.011307471;0.011307471;0.00600433349609375;2128;0.15861657;0.15861657;0;0;28;0;0
102.0;17;10;14;0.08805031;0.08805031;0.22599138;0.22599138;0.12000274658203125;1064;0.07930829;0.07930829;0;0;14;0;0
102.0;10;14;2;0.012578616;0.012578616;0.001882184;0.001882184;0.00099945068359375;152;0.011329755;0.011329755;0;0;2;0;0
102.0;14;6;31;0.19496855;0.19496855;0.016939655;0.016939655;0.00899505615234375;2356;0.17561121;0.17561121;0;0;31;0;0
102.0;6;0;27;0.16981132;0.3081761;0.011293103;0.18455459;0.0059967041015625;2052;0.1529517;0.32021466;0;0;27;0;0
102.0;1;18;2;0.012578616;0.012578616;0.0075431033;0.0075431033;0.00400543212890625;204;0.015205724;0.015205724;2;0;0;0;0
102.0;18;21;30;0.18867925;0.18867925;0.18079023;0.18079023;0.09600067138671875;2910;0.21690519;0.21690519;30;0;0;117;0
102.0;4;0;22;0.13836478;0.3081761;0.1732615;0.18455459;0.09200286865234375;2244;0.16726297;0.32021466;22;0;0;0;0
102.0;9;5;3;0.018867925;0.018867925;0.37099138;0.37099138;0.19699859619140625;306;0.022808587;0.022808587;3;0;0;0;0
103.0;5;20;8;0.18604651;0.18604651;0.0058561447;0.0058561447;0.00299835205078125;816;0.19286221;0.19286221;8;0;0;0;0
103.0;7;21;30;0.7906977;0.7209302;0.82422626;0.8300824;0.33800506591796875;2910;0.78421175;0.7107067;30;0;0;156;0
103.0;7;1;4;0.7906977;0.093023255;0.82422626;0.16406146;0.0839996337890625;408;0.78421175;0.09643111;4;0;0;0;0
103.0;1;21;1;0.023255814;0.7209302;0.1699176;0.8300824;0.08699798583984375;97;0.022926021;0.7107067;1;0;0;117;0
104.0;1;21;29;0.24369748;1.0;0.17531851;1.0;0.1790008544921875;2813;0.24369748;1.0;29;0;0;117;0
104.0;0;21;30;0.25210086;1.0;0.19980572;1.0;0.20400238037109375;2910;0.25210086;1.0;30;0;0;0;0
104.0;17;21;30;0.25210086;1.0;0.10773772;1.0;0.1100006103515625;2910;0.25210086;1.0;30;0;0;78;0
104.0;6;21;30;0.25210086;1.0;0.51713806;1.0;0.5279998779296875;2910;0.25210086;1.0;30;0;0;0;0
105.0;4;0;38;0.13669065;0.9784173;0.15624776;0.99843836;0.09999847412109375;2888;0.13669065;0.9784173;0;0;38;0;0
105.0;14;6;6;0.021582734;0.021582734;0.0015616432;0.0015616432;0.00099945068359375;456;0.021582734;0.021582734;0;0;6;0;0
105.0;6;0;117;0.4208633;0.9784173;0.24061225;0.99843836;0.15399169921875;8892;0.4208633;0.9784173;0;0;117;0;0
105.0;8;0;117;0.4208633;0.9784173;0.60157835;0.99843836;0.385009765625;8892;0.4208633;0.9784173;0;0;117;0;0
106.0;8;0;175;0.40415704;0.9307159;0.47069612;0.89190894;0.4659881591796875;13300;0.39656508;0.91323274;0;0;175;0;0
106.0;6;0;228;0.5265589;0.9307159;0.42121285;0.89190894;0.41699981689453125;17328;0.51666766;0.91323274;0;0;228;0;0
106.0;4;21;30;0.06928407;0.06928407;0.10809103;0.10809103;0.1070098876953125;2910;0.08676725;0.08676725;30;0;0;0;0
107.0;8;0;32;0.3265306;0.45918366;0.17370573;0.5357196;0.10700225830078125;2432;0.28031352;0.39419088;0;0;32;0;0
107.0;11;0;13;0.13265306;0.45918366;0.36201388;0.5357196;0.22299957275390625;988;0.11387736;0.39419088;0;0;13;0;0
107.0;2;16;23;0.23469388;0.23469388;0.14934357;0.14934357;0.0919952392578125;2346;0.27040112;0.27040112;23;0;0;0;0
107.0;7;21;30;0.30612245;0.30612245;0.31493685;0.31493685;0.194000244140625;2910;0.33540803;0.33540803;30;0;0;156;0
108.0;7;1;32;0.3478261;0.3478261;0.15255004;0.15255004;0.09000396728515625;3264;0.35931307;0.35931307;32;0;0;0;0
108.0;5;21;30;0.32608697;0.65217394;0.41016656;0.84744996;0.24199676513671875;2910;0.32034346;0.6406869;30;0;0;0;0
108.0;16;21;30;0.32608697;0.65217394;0.4372834;0.84744996;0.25799560546875;2910;0.32034346;0.6406869;30;0;0;0;0
109.0;15;21;30;0.28301886;1.0;0.09884155;1.0;0.1020050048828125;2910;0.28301886;1.0;30;0;0;0;0
109.0;8;21;30;0.28301886;1.0;0.71608007;1.0;0.7389984130859375;2910;0.28301886;1.0;30;0;0;0;0
109.0;12;21;30;0.28301886;1.0;0.096897244;1.0;0.09999847412109375;2910;0.28301886;1.0;30;0;0;78;0
109.0;3;21;16;0.1509434;1.0;0.08818115;1.0;0.09100341796875;1552;0.1509434;1.0;16;0;0;78;0
110.0;3;21;14;0.25833333;0.46666667;0.30036724;0.8041108;0.15599822998046875;1358;0.25852844;0.4541806;14;0;0;78;0
110.0;18;21;30;0.25;0.46666667;0.3302303;0.8041108;0.177001953125;2910;0.24331103;0.4541806;30;0;0;117;0
110.0;3;12;17;0.25833333;0.14166667;0.30036724;0.009323313;0.00499725341796875;1734;0.25852844;0.14498328;17;0;0;0;0
110.0;16;2;15;0.125;0.125;0.15858172;0.15858172;0.08499908447265625;1530;0.12792642;0.12792642;15;0;0;0;0
110.0;12;13;23;0.19166666;0.19166666;0.013052638;0.013052638;0.00699615478515625;2346;0.19615385;0.19615385;23;0;0;0;0
110.0;10;17;9;0.075;0.075;0.014931534;0.014931534;0.00800323486328125;918;0.07675585;0.07675585;9;0;0;0;0
110.0;19;21;12;0.1;0.46666667;0.18283656;0.8041108;0.09799957275390625;1164;0.097324416;0.4541806;12;0;0;78;0
111.0;19;21;18;0.16513762;0.7155963;0.0076880245;0.8834878;0.00600433349609375;1746;0.16275167;0.7052573;18;0;0;78;0
111.0;1;21;30;0.27522936;0.7155963;0.537771;0.8834878;0.4199981689453125;2910;0.2712528;0.7052573;30;0;0;117;0
111.0;13;21;30;0.27522936;0.7155963;0.33802885;0.8834878;0.26399993896484375;2910;0.2712528;0.7052573;30;0;0;117;0
111.0;6;14;31;0.28440368;0.28440368;0.11651216;0.11651216;0.09099578857421875;3162;0.29474273;0.29474273;31;0;0;0;0
112.0;14;9;4;0.36363637;0.04040404;0.036699176;0.015304932;0.0050048828125;408;0.37231255;0.05348715;4;0;0;0;0
112.0;9;14;35;0.35353535;0.35353535;0.64831316;0.64831316;0.212005615234375;2660;0.34871525;0.34871525;0;0;35;0;0
112.0;14;6;32;0.36363637;0.32323232;0.036699176;0.021394242;0.00699615478515625;2432;0.37231255;0.3188254;0;0;32;0;0
112.0;6;0;28;0.28282827;0.28282827;0.31498763;0.31498763;0.10300445556640625;2128;0.2789722;0.2789722;0;0;28;0;0
113.0;7;21;30;1.0;1.0;1.0;1.0;1.6389999389648438;2910;1.0;1.0;30;0;0;156;0
115.0;13;19;28;0.9655172;0.9655172;0.51283354;0.51283354;0.09999847412109375;2856;0.96715206;0.96715206;28;0;0;0;0
115.0;10;21;1;0.03448276;0.03448276;0.48716643;0.48716643;0.09499359130859375;97;0.032847952;0.032847952;1;0;0;78;0
116.0;10;21;29;0.2761905;0.5619048;0.1283764;0.74198383;0.100006103515625;2813;0.2700912;0.54949594;29;0;0;78;0
116.0;20;5;15;0.14285715;0.14285715;0.0038489413;0.0038489413;0.00299835205078125;1530;0.1469035;0.1469035;15;0;0;0;0
116.0;1;7;30;0.2857143;0.2857143;0.14248918;0.14248918;0.11100006103515625;3060;0.293807;0.293807;30;0;0;0;0
116.0;14;21;30;0.2857143;0.5619048;0.6136074;0.74198383;0.47800445556640625;2910;0.2794047;0.54949594;30;0;0;0;0
116.0;18;1;1;0.00952381;0.00952381;0.11167806;0.11167806;0.08699798583984375;102;0.009793567;0.009793567;1;0;0;0;0
117.0;18;1;11;0.31782946;0.08527132;0.03915801;0.012041548;0.003997802734375;1122;0.3761194;0.10466418;11;0;0;0;0
117.0;10;14;29;0.2248062;0.2248062;0.30722034;0.30722034;0.10199737548828125;2204;0.20559701;0.20559701;0;0;29;0;0
117.0;14;6;31;0.24031007;0.24031007;0.3102537;0.3102537;0.10300445556640625;2356;0.21977612;0.21977612;0;0;31;0;0
117.0;18;21;30;0.31782946;0.23255815;0.03915801;0.027116463;0.009002685546875;2910;0.3761194;0.27145523;30;0;0;117;0
117.0;6;0;28;0.21705426;0.21705426;0.34336796;0.34336796;0.1139984130859375;2128;0.19850746;0.19850746;0;0;28;0;0
118.0;17;21;30;0.4225352;0.8450704;0.34297115;0.8712229;0.2610015869140625;2910;0.41918755;0.8383751;30;0;0;78;0
118.0;2;8;4;0.056338027;0.056338027;0.0026266717;0.0026266717;0.0019989013671875;408;0.058772687;0.058772687;4;0;0;0;0
118.0;15;5;7;0.09859155;0.09859155;0.12615043;0.12615043;0.09600067138671875;714;0.1028522;0.1028522;7;0;0;0;0
118.0;1;21;30;0.4225352;0.8450704;0.52825177;0.8712229;0.40200042724609375;2910;0.41918755;0.8383751;30;0;0;117;0
119.0;19;18;28;0.53846157;0.53846157;0.3581516;0.3581516;0.1009979248046875;2856;0.53846157;0.53846157;28;0;0;0;0
119.0;11;2;23;0.44230768;0.46153846;0.3439749;0.6418484;0.0970001220703125;2346;0.44230768;0.46153846;23;0;0;0;0
119.0;8;2;1;0.01923077;0.46153846;0.2978735;0.6418484;0.0839996337890625;102;0.01923077;0.46153846;1;0;0;0;0
120.0;8;2;14;0.12280702;0.12280702;0.0048258556;0.0048258556;0.00400543212890625;1428;0.15637319;0.15637319;14;0;0;0;0
120.0;10;17;4;0.06140351;0.03508772;0.006020829;0.006020829;0.00499725341796875;408;0.0696452;0.044678055;4;0;0;0;0
120.0;2;11;34;0.2982456;0.2982456;0.13373595;0.13373595;0.11100006103515625;2584;0.282961;0.282961;0;0;34;0;0
120.0;11;0;37;0.32456142;0.32456142;0.624098;0.624098;0.5179977416992188;2812;0.30792817;0.30792817;0;0;37;0;0
120.0;17;10;16;0.14035088;0.14035088;0.1180726;0.1180726;0.09799957275390625;1216;0.13315813;0.13315813;0;0;16;0;0
120.0;10;14;3;0.06140351;0.02631579;0.006020829;0.0;0.0;228;0.0696452;0.024967149;0;0;3;0;0
120.0;14;6;6;0.05263158;0.05263158;0.11324675;0.11324675;0.093994140625;456;0.049934298;0.049934298;0;0;6;0;0
121.0;14;6;25;0.4716981;0.4716981;0.3334544;0.3334544;0.0070037841796875;1900;0.4716981;0.4716981;0;0;25;0;0
121.0;6;0;28;0.5283019;0.5283019;0.66654557;0.66654557;0.01399993896484375;2128;0.5283019;0.5283019;0;0;28;0;0
